Lat,Lon,tempC,humidity,DewPointC,precipMM,windspeedKmph,WindGustKmph,Class
1.11731,104.70082,27.5,73,22,0,15,24.5,1
1.43524,104.78781,27,75,22,0,15,20.5,1
3.97996,116.67794,22,77.5,18,0.5,2.5,8.5,1
4.88183,95.6669,27,76,22,0,12,21,1
0.97811,117.80313,28,80.5,24.5,0,8.5,12.5,1
3.98999,116.79991,28,79,24,0.05,7,14.5,1
-3.90813,128.39608,29,69.5,23,0,6,12,1
1.4447,104.58613,27,78,23.5,0.449999999999999,14.5,17.5,1
3.93761,116.96182,28.5,78,24.5,0.1,9.5,16,1
4.83755,95.7534,27,77,23,0.25,5.5,12,1
1.26556,104.6177,27.5,74.5,23.5,2.95,16.5,19.5,1
3.90769,116.97594,28,77,23.5,0.1,10,19.5,1
3.93567,116.99738,28,74.5,22.5,0.6,11,25,1
4.97485,95.91374,27,77,22,0,10,22,1
0.95493,104.51316,28,75.5,23,0.1,19.5,28,1
1.48662,104.87742,28,76.5,23,0.05,22.5,31.5,1
4.93602,95.92991,27.5,75.5,23,0.05,7,11.5,1
1.31822,104.88035,27.5,73.5,22.5,0.1,23.5,36,1
3.72398,97.81561,26.5,75,22,0.05,3.5,9,1
1.17049,104.64961,27.5,75,23,0.05,18.5,27,1
-1.97947,116.96539,28.5,74,23.5,0,10,17.5,1
0.9466,117.77657,28,81,24,0.1,14.5,22,1
3.9993,97.97165,26,79,22,0.1,6.5,13,1
3.9706,97.59571,26,79,22,0.1,6.5,13,1
4.89074,95.93655,28,71.5,21.5,0,6.5,10,1
-1.90529,116.88479,28,75.5,23.5,2.35,10,15,1
1.23366,104.6914,27.5,75.5,23,0.1,19.5,30.5,1
3.92487,116.67879,21.5,77.5,18,0.1,2,5.5,1
0.93516,104.89064,28,73,23,0,22,32.5,1
1.3125,104.86791,28,73,23,0,22,32.5,1
3.92423,116.73063,27,75.5,24,0,10,16,1
5.86731,95.61084,26.5,79,24.5,0.25,19.5,30,1
4.85756,95.99462,27.5,74,23,0,6,11,1
1.58971,104.70694,27,73.5,22,0,21,30,1
3.97608,116.99774,28.5,80,25,0.35,9.5,20,1
3.57646,97.80549,26.5,71.5,21,0.1,4.5,12.5,1
5.52121,95.63162,26,74.5,21,0,14,25.5,1
4.98391,95.88212,25.5,73.5,20.5,0,14.5,29.5,1
5.56538,95.71444,25.5,73.5,20.5,0,14.5,29.5,1
4.89582,95.69572,25.5,73.5,20.5,0,14.5,29.5,1
-1.90766,102.99447,26.5,79,22.5,0,5.5,13.5,1
3.99544,97.3244,27,73,21,0,6,12,1
5.88165,95.63374,27,77,24,0,23,42,1
5.78833,95.6372,27.5,80,25,1.3,19,40,1
3.95652,116.73255,20.5,81.5,16.5,0.1,3.5,12.5,1
-2.79931,113.84266,29,72.5,23.5,0.15,6.5,12,1
-1.99352,114.88814,27.5,80,22.5,0.1,4,11.5,1
-1.62261,116.76523,28,79,23.5,0,14.5,23,1
1.95853,104.58626,27,79.5,23,0,15.5,24,1
-2.88024,106.18765,28,80.5,24,0,11,17,1
3.93531,116.86584,27.5,75.5,23,0.25,9.5,22.5,1
1.64501,104.75725,27,79,22.5,0.05,14,17.5,1
0.19212,117.98876,27,82,24,0.1,12.5,24,1
1.65853,101.59393,27,83.5,24,0,4.5,10.5,1
0.94176,117.7419,27,82,24,0.1,12.5,24,1
5.18153,97.42594,26.5,80.5,23,0,7,13,1
1.35084,104.95501,28,71,22,0,13.5,21.5,1
1.63839,104.90105,27.5,79,23.5,0.4,14.5,26,1
0.94876,117.93539,26.5,81,23,0.05,9.5,15,1
1.64361,104.79407,27.5,77.5,23,0,23.5,29,1
-3.96089,114.95734,26.5,84.5,24,0.3,4,11.5,1
1.44898,104.94807,27.5,79,23.5,0.15,26.5,41,1
4.75552,96.93868,27,78,22.5,0.15,11,17,1
3.44672,97.91458,27,77,23,0,4.5,12.5,1
4.94829,96.96611,27,79,23,0.1,13,18,1
5.47984,95.78026,26.5,78.5,22,0,18,34,1
3.86226,96.90027,28,65.5,20,0,5,9.5,1
4.88234,96.85921,27,74.5,22,0,14,21,1
-0.99909,100.73568,23.5,82,20,0.45,8,20,1
0.65635,99.65484,24.5,75.5,19.5,0,11,24.5,1
-0.40332,100.4744,23,78.5,19,0,8,23.5,1
-0.94097,100.20986,26.5,69,20.5,0,6,15.5,1
-0.98029,115.30136,29,71,21.5,0,3,8.5,1
3.55971,97.85825,27,68.5,21.5,0.1,5.5,11,1
4.79208,96.90225,26.5,78.5,22.5,0.05,11.5,17,1
5.98804,95.55149,27,78,24.5,0,29,48.5,1
-3.82198,128.92939,27.5,76,22.5,0,9.5,22.5,1
1.96486,101.76849,27.5,74,22,0.1,8.5,21,1
3.96441,116.76369,28,75.5,23,0,16,22.5,1
3.95095,97.79653,28.5,71.5,22,0,5,11,1
-1.85031,116.97805,28.5,75.5,24,0,16.5,29,1
2.81636,97.96471,21.5,81.5,17.5,0,6,18.5,1
4.87211,96.99708,26.5,78.5,22.5,0.05,11.5,17,1
0.91367,99.57538,24.5,75.5,20,0,9.5,20,1
5.6864,95.57166,27,75,22,0,17.5,36,1
1.92857,98.93462,27.5,69.5,21.5,0,6.5,11,1
1.86011,117.80375,28.5,78.5,24,0,11.5,19,1
3.95273,116.73446,21,77.5,16.5,0.05,4.5,15,1
3.86802,97.73815,28,74,22.5,0,4.5,10,1
2.91315,97.93517,22,80,18,0,5,13,1
4.89791,95.98279,28.5,76.5,23.5,0,5.5,7.5,1
1.93879,104.64867,28,75.5,23,0,16.5,27.5,1
-3.88132,128.39781,28,75.5,23.5,0,11.5,18.5,1
-0.33141,100.18129,24,79.5,20,0.05,5.5,16.5,1
3.42181,97.877,28,74,23,0.1,5,11,1
4.96559,95.93792,28,76.5,23.5,0,6,11,1
3.58358,97.55446,28.5,74,22.5,0,4,10,1
1.86743,104.61295,28,78.5,23.5,0,21.5,31.5,1
3.91219,116.89888,28,78.5,23.5,1,11,18,1
0.59625,99.90607,26,75,20.5,0,6.5,14.5,1
0.92337,99.93525,26,75,20.5,0,6.5,14.5,1
4.81752,97.99713,29.5,69,22,0,4.5,10.5,1
1.35356,104.79851,28.5,75,23,0,18.5,26.5,1
0.53042,117.74817,27.5,81.5,24,0,13,23,1
-0.35557,100.29643,24,73,18.5,0,5,16.5,1
3.94559,116.77497,27.5,78,24,0.2,11,20.5,1
2.99669,100.81091,28.5,76,22.5,0,9,14.5,1
5.40756,95.91865,27,81.5,25,0,21,37,1
4.89668,95.87826,28.5,77.5,23.5,0,7,11.5,1
4.91623,95.82475,26.5,81,23,0,13.5,25,1
-3.85008,128.8594,28,80,24,0.1,6,14.5,1
4.89337,97.9825,27.5,77,23.5,0,6,11,1
3.58351,97.87992,27.5,75,23.5,0.1,5.5,11,1
4.2452,96.96027,27.5,77.5,23.5,0,7,13.5,1
-0.55249,104.72318,27.5,75,22.5,0,12.5,17,1
-1.22387,116.67257,29.5,73.5,24,0,12.5,22,1
0.93179,117.99133,28,78.5,24,0,13,22,1
3.92236,116.67517,21.5,78,17,0,3.5,8.5,1
1.95802,101.25428,28.5,70,21.5,0,5.5,13.5,1
3.315,97.74704,22,85.5,19,0.05,3.5,8,1
4.78734,97.98018,30,69,22.5,0,5.5,10.5,1
4.88433,96.66188,27.5,77,23,0,5.5,9,1
-0.97219,104.78927,27.5,76,23,0,11.5,16.5,1
1.9444,104.28994,27,75.5,22,0,10,20.5,1
3.97687,116.8377,28,80.5,24,0.1,10,17.5,1
5.75841,95.94102,27,79,22,0,14,25.5,1
4.83187,95.86822,28.5,75,24,0,6,11,1
3.92288,116.98866,28,78.5,23.5,1.15,11,22,1
-1.75435,116.96372,28.5,78,25,0.3,9,19,1
0.61024,117.96543,28,81,24,0,14,25,1
4.8639,95.76612,28.5,73.5,23,0,6.5,12,1
5.79882,97.5698,27,76,23,0,6.5,9,1
4.82751,95.7994,28.5,73.5,23,0,6.5,12,1
1.84483,97.75109,28.5,75.5,24,0.1,6,9,1
4.91353,97.97974,29,69.5,22,0,5,10.5,1
3.48571,97.4402,29,67.5,23,0,3.5,9.5,1
2.79975,97.93554,23.5,68.5,16.5,0,3.5,8.5,1
2.95757,98.46457,23.5,68.5,16.5,0,3.5,8.5,1
4.83116,96.99734,27,79,23,0,6,11.5,1
4.82553,95.93607,27,83,23.5,0.05,7,14.5,1
-1.90353,102.99239,26,91,24,0.2,3,9,1
4.44981,96.65295,27,83,23.5,0.05,7,14.5,1
3.78143,97.83505,26,82,23.5,0.25,5.5,8.5,1
3.95804,116.92881,27.5,81,24.5,0,8.5,16,1
0.97146,104.79046,27.5,81,24,0.1,14,21.5,1
4.99211,96.95952,27.5,77,23.5,0,5.5,10.5,1
4.82202,95.93893,27.5,86.5,25,0,6.5,14,1
5.6177,97.60372,27.5,79,24,0,6.5,11.5,1
4.89703,95.85569,27.5,86.5,25,0,6.5,14,1
5.98334,95.52215,27.5,75,23.5,0.1,10,19,1
5.65477,97.5857,27,83.5,24.5,0.1,7,12.5,1
-0.88768,100.26508,26.5,77.5,22,0,8,11,1
1.83762,109.3386,28,82.5,24.5,0,6.5,13,1
2.85992,100.6531,28,80.5,24.5,0.25,11,19,1
4.97229,96.99889,27,84.5,24,0.25,9.5,15.5,1
4.99421,97.57944,27,81,23.5,0,6,12,1
4.99899,97.18096,27,81,23.5,0,6,12,1
-0.53113,104.73281,28,73.5,22.5,0,13.5,21,1
5.85174,97.99028,27,81,23.5,0,6,12,1
2.80424,96.1247,28.5,76.5,23.5,0,6,10.5,1
2.69128,97.9752,22.5,76,18,0,4.5,8.5,1
2.96323,100.64651,28.5,81.5,24.5,0.15,8.5,14.5,1
4.9197,97.76934,29,75,23,0,5.5,11,1
5.35147,97.82485,28,78,23.5,0,9,15,1
5.91251,95.33156,27,79.5,25,0,17.5,29.5,1
-0.66879,104.89243,29,72.5,23,0,10.5,16.5,1
0.1532,117.73154,27,81,23.5,0,12.5,19.5,1
3.81663,97.69788,30,70,23,0,4,10.5,1
3.99037,97.63508,30,70,23,0,4,10.5,1
-3.58512,115.80592,26.5,84.5,24.5,0.1,9,15.5,1
3.98579,97.55496,29,74,23,0,6,14.5,1
-0.35838,104.73124,28.5,73.5,23.5,0.1,10,19,1
0.97177,117.9327,27,78.5,22.5,0,14.5,20,1
3.93247,116.96122,28,76,23.5,0.1,11.5,17.5,1
-2.99499,108.3326,28,75,22.5,0,6,11,1
1.81201,117.97712,28,74,23,0.05,14.5,23,1
-0.69838,117.80167,29,72.5,23.5,0,9.5,20.5,1
2.84595,116.99037,28,74,23,0.05,14.5,23,1
3.94335,116.67101,21.5,69.5,15,0,5,14,1
3.7924,97.94082,28,72,23,0.05,6,14,1
2.98786,98.28454,25,80,21,0.1,7,15.5,1
4.80359,96.88122,28,76,23,0,8.5,16.5,1
-0.70237,117.53056,29,70.5,23.5,0,9,20,1
3.93546,116.85496,28.5,76,23.5,0,12.5,20.5,1
2.98083,97.9525,22,72,16.5,0.05,6,18.5,1
-3.88488,114.95902,27,78.5,23.5,0,4.5,10,1
2.9194,98.3222,22,74.5,18,0,4.5,8,1
3.9835,97.56311,29,69.5,22,0,4.5,13,1
3.97031,116.99507,28.5,76.5,23.5,0.15,10.5,15.5,1
4.76415,97.97806,29,69.5,22,0,4.5,13,1
4.83026,96.9968,27,73,22,0.1,8,14.5,1
4.6912,96.89017,27,73,22,0.1,8,14.5,1
3.98471,116.92935,27.5,77.5,23.5,0.1,10.5,17,1
2.97806,99.91816,27,82,23.5,0,9,13.5,1
4.67495,96.43788,27.5,74.5,22.5,0.7,6,11.5,1
2.92933,98.62534,22.5,79,18,0,4.5,6,1
4.92055,95.84405,27.5,78.5,23,0.05,8.5,14.5,1
0.94612,117.85012,27,81.5,24,0.15,11.5,21,1
-0.51151,117.57277,28.5,73,23.5,0.1,6.5,11.5,1
4.9972,97.3502,27.5,66.5,21,0,7.5,14,1
3.91796,116.88154,28.5,76,23.5,0,6.5,15,1
4.9957,97.42347,27.5,66.5,21,0,7.5,14,1
3.69784,97.78094,28,72.5,22.5,0,5.5,12,1
4.84428,95.80466,28.5,75.5,23,0.1,5.5,11,1
1.74802,109.88377,27,80,23,0.05,6.5,14,1
3.56795,97.80979,28,72.5,22.5,0,5.5,12,1
3.95339,116.93909,28.5,76,23.5,0.05,9.5,14,1
4.84148,97.99407,29.5,63,21.5,0,4.5,10.5,1
5.42992,95.71989,27,72,21.5,0,12,22.5,1
4.99821,97.5352,27.5,71,22,0,6.5,12.5,1
4.99263,97.98642,29,65.5,22,0.05,5.5,11,1
5.81824,95.81221,27.5,72.5,22,0,10,15,1
4.83821,96.91453,28,72.5,22.5,0,7.5,16,1
1.70494,99.19636,24,90.5,22,0.6,4.5,12.5,1
-0.35222,104.97697,29.5,72.5,23.5,0,10,14,1
3.93509,116.74068,21,86,18.5,0.15,2.5,11,1
4.90792,97.99026,29.5,69,23,0,6,11.5,1
-1.48664,116.74571,27.5,81,24,0.1,8.5,12.5,1
-0.73007,104.85172,28,77.5,24,0.5,8,13.5,1
4.91939,97.79248,30,70,23.5,0,6,12,1
-0.65697,104.73453,28.5,68.5,22,0.1,10,17,1
4.99564,97.4139,27.5,77.5,23.5,0,9,16.5,1
5.68647,97.77009,27.5,77.5,23.5,0,9,16.5,1
4.63894,97.9982,29.5,73,22.5,0,6.5,14,1
4.99431,97.59559,28,75,23,0,8,15.5,1
4.99631,97.71919,29.5,73,22.5,0,6.5,14,1
4.99948,97.6965,29.5,73,22.5,0,6.5,14,1
0.98061,117.72064,27.5,81.5,24,0.6,6.5,14,1
4.60387,97.9947,30,71.5,23,0,5.5,12,1
4.99491,97.76436,30,71.5,23,0,5.5,12,1
4.99675,97.69299,30,71.5,23,0,5.5,12,1
0.35703,109.83913,28,75,23,0,4.5,9.5,1
0.95154,117.97644,27.5,81,24.5,0.2,9,16,1
0.83654,101.70114,29.5,75,24.5,0.1,2,6,1
3.99534,116.88402,29,77.5,24.5,0,10,15,1
3.93789,116.8095,28.5,73,23,0.15,8.5,17.5,1
2.90595,116.99737,28.5,76,24,0.15,7.5,14,1
1.86093,109.72316,27.5,75.5,23,0.1,2.5,7.5,1
3.96508,116.73118,28.5,73.5,24,0,9,16,1
1.99306,100.83619,28,72,21.5,0,4,12,1
4.77239,97.98892,29,69.5,22.5,0,4.5,9,1
4.80955,97.98218,29,69.5,22.5,0,5,11,1
3.97109,116.74768,28.5,77.5,24,0,11,16,1
5.92582,97.50701,28,80,23.5,0,7,15,1
-1.99744,115.92269,27.5,78,24,0.1,9.5,12,1
4.99877,97.98473,29.5,69.5,23.5,0,6,12.5,1
0.13505,117.89196,28,78.5,24,0,10.5,17,1
3.9343,116.70808,19.5,87.5,18.5,0.9,2,8,1
2.98095,116.99845,28.5,77,24,1.6,8.5,23,1
0.13048,117.75183,28,80,24,0,10,19,1
3.97033,116.92983,28.5,73,23,0,10,17.5,1
0.88235,115.19413,28.5,76.5,23,0.1,3,8.5,1
0.16897,117.7094,28.5,76.5,23.5,0,12,19.5,1
2.8598,116.99064,28.5,72,23,0.1,8.5,12.5,1
3.95399,116.95754,28.5,72,23,0.1,8.5,12.5,1
2.8894,116.98888,28.5,70,23,0,11,15.5,1
3.98927,116.81898,28.5,70,23,0,11,15.5,1
4.99951,97.84318,28.5,73,23.5,0,5,9.5,1
4.71216,97.91672,28.5,74,23.5,0.1,5,10,1
4.93833,95.6784,28,77,23.5,0,8,15.5,1
0.8576,115.9769,27,75.5,23,0.1,8,13.5,1
3.9118,98.71314,29,80,25,0.1,7.5,14,1
4.87414,97.9811,28.5,69.5,23.5,0,4.5,11,1
0.913,115.93878,28,77.5,24.5,0.1,10,16.5,1
1.37258,101.94671,27,86.5,25,1.85,3,7.5,1
0.97005,117.50283,27.5,80.5,24,0.05,8,15,1
0.93288,117.87711,28.5,79,24.5,0,7.5,10.5,1
0.94159,117.58171,28.5,79,24.5,0,10.5,17,1
0.8535,117.78461,28.5,79,24.5,0,10.5,17,1
0.9915,117.73868,28.5,79,24.5,0.45,9,17,1
2.84102,116.9939,29.5,76,25,0.65,9.5,15,1
2.96978,116.99525,29.5,76,25.5,0.15,9.5,13,1
0.99318,117.71591,28,80,24.5,0,5.5,11.5,1
0.95158,117.97279,28.5,79.5,24.5,0.35,8,14,1
2.78258,116.99449,29,78.5,25.5,0.2,8,15,1
2.86031,98.92152,24.5,85,22,1,5.5,12.5,1
0.98908,117.50239,27,84.5,24,0,7,11.5,1
0.25601,117.93599,27.5,84,24,0,9,15.5,1
0.9313,117.57239,27.5,84,24,0,9,15.5,1
0.99503,117.88474,28.5,78.5,24,0,10.5,15,1
0.94871,117.79762,27.5,82.5,24,0.2,8.5,13.5,1
1.83707,117.59528,28.5,74,24,0,7,13.5,1
4.92776,96.39146,27.5,79.5,24,0.1,6.5,10.5,1
5.42884,97.16401,28,81,24.5,0,5.5,8.5,1
2.98403,116.9986,28.5,76,23.5,0,7.5,15.5,1
0.9433,117.52755,26.5,86.5,23.5,0.4,9.5,20,1
-2.3166,102.2093,27.5,75,22.5,0,8.5,12,1
4.7196,96.7778,27.5,79.5,24,0,7,14.5,1
5.55937,95.64592,27.5,74,22.5,0,9,20,1
1.45692,104.6918,29,78,25,0.05,16.5,23.5,1
2.54465,97.98871,23.5,75,17.5,0.8,5.5,12.5,1
-1.44866,102.63596,28,85.5,24.5,0,3.5,9.5,1
-2.68361,102.82403,27,91.5,24.5,0,2.5,7.5,1
-2.68204,102.84623,27,91.5,24.5,0,2.5,7.5,1
0.82111,109.6226,28,83.5,25,0,6.5,10,1
4.8938,96.2823,28,75,22.5,0,6.5,11.5,1
2.46991,97.98164,22,89,20,0,2.5,8.5,1
-6.7031,106.92899,24.5,89,22.5,0,4.5,11.5,1
-2.73702,102.64808,27.5,62,20,0,4,9,1
-2.89094,102.426,27.5,62,20,0,4,9,1
5.60404,95.58535,28,75,23.5,0,8,18.5,1
-1.6072,101.98951,28,77.5,23.5,0.1,4,10.5,1
-2.30815,102.24298,27.5,78.5,23,0.25,8.5,16,1
-3.94402,115.85606,26,84.5,23,0,9.5,17,1
-2.87709,102.8355,25.5,63,20.5,0,4,8.5,1
-2.49751,102.86296,26.5,81,22.5,0,4,7.5,1
-2.44422,102.75375,26.5,75.5,22.5,0.05,4,8.5,1
0.91602,104.97733,29.5,73.5,24,0,20,28.5,1
-2.86909,111.99757,26,82,22,0,3.5,9.5,1
4.56811,96.83593,27.5,83,24,0,6,9.5,1
-6.85476,110.87328,27,75,23,0,10.5,17.5,1
-1.8252,103.85777,27,78.5,22.5,0,6.5,14,1
4.42119,96.9224,27.5,81,24,0,6,10.5,1
3.54783,97.57458,27.5,75,23.5,0,3.5,8.5,1
-2.98136,102.86998,27,73,21,0,3.5,7.5,1
0.39878,115.90508,27,83.5,23.5,0,4,9.5,1
3.84362,96.91892,27.5,78,23,0,5.5,10.5,1
-2.77359,101.62859,27.5,78,23,0,8,13.5,1
-1.86998,103.88962,26,81.5,22.5,0,6.5,14,1
3.63093,97.93808,28,76,23.5,0.05,4.5,11,1
3.85526,96.86835,28,74.5,22.5,0,5.5,8.5,1
4.55862,96.67702,28,74.5,22.5,0,5.5,8.5,1
3.26575,97.88457,21,87,18.5,0,4,10,1
5.43574,96.69822,28,80,24,0,6,10.5,1
-1.69083,101.98116,27,79.5,23,0.75,8,17,1
-7.26549,111.83182,27.5,69,21,0,7,14.5,1
5.49287,97.4096,27,78.5,22.5,0,8,15.5,1
-1.95574,114.89687,25.5,87,23,0.15,4.5,7.5,1
-7.30936,111.97811,28,68,20.5,0,9.5,16,1
-7.97391,114.66535,24.5,78,20.5,0,11.5,24,1
-1.98357,102.99225,27,75.5,21.5,0,6,13,1
-3.52132,114.89088,25.5,79.5,21.5,0,6.5,13.5,1
0.64445,115.97253,27,83.5,24,0.1,15,24.5,1
-3.44868,104.64606,27.5,68.5,20.5,0,6.5,13,1
-1.96833,102.99744,27,77,22,0,5.5,13,1
-9.92348,119.67259,24.5,72.5,19,0,16,25,1
-1.4978,102.74618,27.5,70,20.5,0,5,13,1
-1.8344,103.91395,27.5,70,20.5,0,5,13,1
-2.50866,102.73019,27,67.5,20,0,4,10.5,1
5.98113,95.75516,28,75,23.5,0,28,51,1
5.59296,95.71833,27.5,69.5,21,0,15,32.5,1
-2.78126,111.90328,26.5,87.5,23.5,0.05,4,9.5,1
-7.24294,109.22447,25,77.5,20.5,0,11,15.5,1
-2.79421,102.72436,28,73.5,22.5,0,4,9,1
4.89708,96.99855,27.5,78.5,23.5,0,6.5,9.5,1
3.90441,97.82919,29,73,23.5,0,5,10,1
-0.73452,101.8179,28.5,73.5,23.5,0,3.5,9.5,1
2.8409,99.58952,28,80,23.5,0,5,9.5,1
-1.94141,102.98877,27.5,82,24,0.1,6,12.5,1
-1.86283,113.88591,27.5,72.5,23,0.05,3,7.5,1
-2.59868,111.7984,27,86,24,0,4.5,10.5,1
-2.90992,115.84349,27,86,24.5,0.1,6,13.5,1
1.63316,99.70328,29.5,61,21,0,5.5,12,1
1.46811,104.88184,29,72.5,23.5,0,12.5,21,1
1.81499,117.80694,29,76.5,24.5,0,8.5,11.5,1
5.31836,96.47007,27.5,76.5,23,0,6.5,9.5,1
-7.92784,109.96183,25.5,83,23,0.1,11,14,1
-2.78848,115.85074,26.5,81.5,23.5,0,7.5,14,1
-3.86351,114.99389,27,80.5,23,0,4.5,12,1
-3.8595,114.97087,27.5,77.5,22,0,4.5,8.5,1
-3.94815,114.96734,27.5,77.5,22,0,4.5,8.5,1
5.91752,95.63758,28,77.5,23.5,0,9,17.5,1
2.9934,116.99087,28.5,76,24,0.65,8,16,1
-2.61326,102.88096,26.5,79.5,22.5,0.8,3,10,1
-6.93699,111.51702,29,65.5,21,0,11,18,1
-7.75857,111.86151,26.5,75.5,21,0,10.5,16.5,1
1.88589,117.96008,27,76.5,23.5,3.1,13,23,1
2.52378,97.99097,21.5,85.5,19,0,3,9.5,1
-7.15835,109.36995,27,79,22.5,0,7.5,14,1
-2.99212,104.90292,28,76.5,23,0,8.5,17.5,1
-3.49811,104.83516,28,76,22.5,0,6,14,1
-2.72884,115.83673,26,79,22,0.1,9,17.5,1
-2.31559,115.79477,26,79,22,0.1,9,17.5,1
1.73016,104.83044,28,77,24,1.45,12,19.5,1
3.87924,96.99529,28,77,23.5,0,5.5,10.5,1
5.6067,97.27724,26.5,81,22.5,0,7,9.5,1
5.60456,95.55563,26.5,79.5,22.5,0,7,14.5,1
-2.43915,115.66961,26,81.5,22.5,0,9,15.5,1
1.51725,104.91337,27.5,77,24,0.9,13.5,19.5,1
-2.50251,102.98505,26.5,66.5,21,0.1,4,9,1
-2.59106,115.92084,26.5,77.5,22,0,6.5,12.5,1
-2.79065,102.70877,28,62,20,0,3.5,8,1
1.83518,117.87516,27.5,77,24,0.1,9.5,15.5,1
-10.76954,123.23809,25.5,71.5,20.5,0,13,23.5,1
4.62827,96.91074,28,80.5,23.5,0.75,6.5,10,1
4.64408,96.6488,27.5,84,24,0,5,12.5,1
3.8256,97.91206,27.5,81.5,24.5,0.15,5,8,1
-3.81643,114.90545,27.5,77.5,23,0,6,13.5,1
1.84814,117.98826,28,75.5,24.5,0,11.5,18,1
-2.90435,115.70594,27.5,78.5,23,0,9.5,17,1
-3.73408,114.93133,28,74.5,22.5,0,6.5,16,1
-2.36084,115.92701,27.5,78.5,23,0,9.5,17,1
5.98111,95.99382,27,70.5,22,0,11,18,1
-2.84842,102.49513,28,63,20.5,0,4.5,9,1
-2.89926,102.90473,28,63,20.5,0,4.5,9,1
-8.82146,120.24445,26.5,72.5,20,0,17.5,26.5,1
-2.72527,115.85864,26,82,22.5,0,7.5,15.5,1
-3.88964,114.99485,28.5,72,21.5,0,5.5,13,1
-2.97819,115.67307,26,82,22.5,0,7.5,15.5,1
-2.56886,102.71929,27.5,71.5,21,0,4.5,13.5,1
-3.87117,114.99881,27,72,21.5,0,7.5,17.5,1
-7.86871,107.82532,25.5,74.5,20.5,0,21.5,30.5,1
-2.68435,102.79269,28,67.5,20,0,4,10.5,1
-3.8955,114.95992,26.5,74.5,21,0,9.5,20,1
-2.48585,115.78586,26.5,75.5,21.5,0,12,22.5,1
-7.74169,108.75316,27,74.5,21.5,0,10,20,1
-7.45274,107.70569,23,72.5,17,0,8,22,1
-6.61609,107.46495,29.5,55.5,19,0,6,12,1
-6.92572,108.88028,27.5,72.5,22,0,10.5,19,1
-3.93563,114.98675,26.5,74,20.5,0,7.5,18,1
-2.35529,102.36138,27.5,70,19.5,0,3.5,8.5,1
-1.64486,116.71908,28,78,23.5,0,14,22,1
-6.77879,108.70931,26.5,69.5,21,0,12,18.5,1
-2.79309,102.10823,27,76.5,22,0,9.5,13,1
-2.9789,106.32277,27.5,69.5,22,0,15.5,23.5,1
-7.29541,109.57594,23.5,70,18.5,0.15,4.5,11,1
-7.63669,109.27395,26,79,22,0,15.5,22,1
-2.48974,102.89268,28.5,60.5,19.5,0,4,10,1
1.83863,104.80291,28,73,23,0.1,14.5,21,1
-7.93157,110.28005,28,72,22,0.05,7.5,14,1
-2.92998,102.99542,27.5,76,21.5,1.2,5,14,1
0.67112,115.41831,27,82.5,23.5,0.5,9,14,1
-7.39203,109.76078,24,72.5,18.5,0,4,13.5,1
-7.68686,110.76368,28,65,20,0,6.5,15.5,1
-7.40549,108.95417,24.5,83,21,0,7,16,1
1.99285,104.75397,28,77.5,24,0.05,15,19.5,1
-7.50507,109.68568,25.5,78.5,21,0,6,13.5,1
-2.79674,102.73356,29.5,61,19.5,0,4,9.5,1
-2.64526,102.78385,28,65,19,0.15,4.5,10.5,1
-2.82529,102.91692,26,80.5,22,1.05,2,10.5,1
-2.90092,102.66009,27,72,21,0,4,9,1
-3.8673,114.98735,27,77.5,22,0,5.5,12.5,1
-7.96738,110.80499,27,70,20,0.05,11,19,1
-6.95879,108.83567,27.5,71,21.5,0,11.5,20,1
-6.95383,107.61724,29,62,21,0,4.5,13,1
-7.96167,108.82856,26,81.5,23,0.15,15,21.5,1
-7.7342,109.95186,27,75.5,22.5,0,12,17,1
-7.27329,106.77255,28.5,71.5,22.5,0,4.5,9,1
1.44809,104.7132,28,76,23,0.2,12,17,1
-8.68837,116.83949,27,68.5,19,0,7,16.5,1
-7.98491,113.96892,27.5,66,19,0,7,13.5,1
-7.98033,114.88422,26.5,72.5,20.5,0.1,5,12.5,1
0.83095,101.80891,27,88,24.5,0.6,4.5,11,1
-3.95973,114.97251,27,84.5,23.5,0,5,12,1
-6.26839,111.99301,28,79,24,0,27.5,36.5,1
-7.84179,114.78699,26,72.5,20.5,0,6,14.5,1
-7.63218,111.90336,28,66,21,0.05,8.5,14.5,1
-7.8115,114.30496,28.5,62,19.5,0,10.5,17.5,1
-7.98277,112.96054,24.5,75,19.5,0,6,14.5,1
-3.89118,114.98843,27,81.5,23,0,6,15.5,1
-3.74824,114.91288,27,81.5,23,0,6,15.5,1
-2.57903,115.63831,26.5,84.5,23.5,0.1,9.5,16,1
-6.31304,106.63501,29.5,59,22,0,6,10,1
-3.71512,104.93314,29,71.5,22.5,0.1,3,8.5,1
-2.61918,104.98139,28.5,75.5,22.5,0,6.5,14,1
-6.93883,108.88278,27.5,69,21,0,11,20.5,1
-3.99939,114.63518,27,77.5,22,0,5,14,1
-3.67365,114.89501,27,77.5,22,0,5,14,1
-8.65642,120.4036,26,70.5,20,0,20,28.5,1
-3.99526,114.95774,27,74.5,22,0.05,4.5,11.5,1
-3.89765,114.95418,27,74.5,22,0.05,4.5,11.5,1
-2.74064,102.72751,26.5,78,22,0.05,5,12,1
1.88712,117.73148,28.5,73.5,24,2.2,10,16.5,1
-7.8905,110.90614,26.5,68,19,0,13,22,1
-3.94399,114.95238,27,73,20.5,0,5.5,13,1
